,n_estimators,max_depth,learning_rate,min_child_weight,gamma,accuracy
1063,200,10.0,0.2,2,0.3,0.5159313725490197
1064,200,10.0,0.2,3,0.0,0.5110294117647058
1065,200,10.0,0.2,3,0.1,0.508578431372549
1066,200,10.0,0.2,3,0.2,0.5122549019607843
1067,200,10.0,0.2,3,0.3,0.5196078431372549
1068,200,10.0,0.2,4,0.0,0.5061274509803921
1069,200,10.0,0.2,4,0.1,0.49387254901960786
1070,200,10.0,0.2,4,0.2,0.5012254901960784
1071,200,10.0,0.2,4,0.3,0.5183823529411765
1072,200,10.0,0.3,1,0.0,0.5147058823529411
1073,200,10.0,0.3,1,0.1,0.5110294117647058
1074,200,10.0,0.3,1,0.2,0.5134803921568627
1075,200,10.0,0.3,1,0.3,0.5245098039215687
1076,200,10.0,0.3,2,0.0,0.5061274509803921
1077,200,10.0,0.3,2,0.1,0.5392156862745098
1078,200,10.0,0.3,2,0.2,0.5220588235294118
1079,200,10.0,0.3,2,0.3,0.5098039215686274
1080,200,10.0,0.3,3,0.0,0.5367647058823529
1081,200,10.0,0.3,3,0.1,0.5183823529411765
1082,200,10.0,0.3,3,0.2,0.5269607843137255
1083,200,10.0,0.3,3,0.3,0.5134803921568627
1084,200,10.0,0.3,4,0.0,0.5134803921568627
1085,200,10.0,0.3,4,0.1,0.5159313725490197
1086,200,10.0,0.3,4,0.2,0.5110294117647058
1087,200,10.0,0.3,4,0.3,0.5098039215686274
1088,200,15.0,0.01,1,0.0,0.5306372549019608
1089,200,15.0,0.01,1,0.1,0.5355392156862745
1090,200,15.0,0.01,1,0.2,0.5281862745098039
1091,200,15.0,0.01,1,0.3,0.5392156862745098
1092,200,15.0,0.01,2,0.0,0.5404411764705882
1093,200,15.0,0.01,2,0.1,0.5404411764705882
1094,200,15.0,0.01,2,0.2,0.5306372549019608
1095,200,15.0,0.01,2,0.3,0.5441176470588235
1096,200,15.0,0.01,3,0.0,0.5196078431372549
1097,200,15.0,0.01,3,0.1,0.5171568627450981
1098,200,15.0,0.01,3,0.2,0.5134803921568627
1099,200,15.0,0.01,3,0.3,0.5196078431372549
1100,200,15.0,0.01,4,0.0,0.5171568627450981
1101,200,15.0,0.01,4,0.1,0.5147058823529411
1102,200,15.0,0.01,4,0.2,0.5183823529411765
1103,200,15.0,0.01,4,0.3,0.5122549019607843
1104,200,15.0,0.1,1,0.0,0.5245098039215687
1105,200,15.0,0.1,1,0.1,0.5281862745098039
1106,200,15.0,0.1,1,0.2,0.5232843137254902
1107,200,15.0,0.1,1,0.3,0.5294117647058824
1108,200,15.0,0.1,2,0.0,0.5416666666666666
1109,200,15.0,0.1,2,0.1,0.5269607843137255
1110,200,15.0,0.1,2,0.2,0.5257352941176471
1111,200,15.0,0.1,2,0.3,0.5196078431372549
1112,200,15.0,0.1,3,0.0,0.5269607843137255
1113,200,15.0,0.1,3,0.1,0.5159313725490197
1114,200,15.0,0.1,3,0.2,0.5269607843137255
1115,200,15.0,0.1,3,0.3,0.5147058823529411
1116,200,15.0,0.1,4,0.0,0.5159313725490197
1117,200,15.0,0.1,4,0.1,0.5110294117647058
1118,200,15.0,0.1,4,0.2,0.5208333333333334
1119,200,15.0,0.1,4,0.3,0.5073529411764706
1120,200,15.0,0.2,1,0.0,0.5306372549019608
1121,200,15.0,0.2,1,0.1,0.5269607843137255
1122,200,15.0,0.2,1,0.2,0.5196078431372549
1123,200,15.0,0.2,1,0.3,0.5526960784313726
1124,200,15.0,0.2,2,0.0,0.5232843137254902
1125,200,15.0,0.2,2,0.1,0.5269607843137255
1126,200,15.0,0.2,2,0.2,0.5257352941176471
1127,200,15.0,0.2,2,0.3,0.5245098039215687
1128,200,15.0,0.2,3,0.0,0.5159313725490197
1129,200,15.0,0.2,3,0.1,0.5183823529411765
1130,200,15.0,0.2,3,0.2,0.5269607843137255
1131,200,15.0,0.2,3,0.3,0.5281862745098039
1132,200,15.0,0.2,4,0.0,0.5183823529411765
1133,200,15.0,0.2,4,0.1,0.5098039215686274
1134,200,15.0,0.2,4,0.2,0.5147058823529411
1135,200,15.0,0.2,4,0.3,0.5098039215686274
1136,200,15.0,0.3,1,0.0,0.5453431372549019
1137,200,15.0,0.3,1,0.1,0.5159313725490197
1138,200,15.0,0.3,1,0.2,0.5208333333333334
1139,200,15.0,0.3,1,0.3,0.5257352941176471
1140,200,15.0,0.3,2,0.0,0.5171568627450981
1141,200,15.0,0.3,2,0.1,0.5245098039215687
1142,200,15.0,0.3,2,0.2,0.5330882352941176
1143,200,15.0,0.3,2,0.3,0.5220588235294118
1144,200,15.0,0.3,3,0.0,0.5171568627450981
1145,200,15.0,0.3,3,0.1,0.5245098039215687
1146,200,15.0,0.3,3,0.2,0.5122549019607843
1147,200,15.0,0.3,3,0.3,0.5122549019607843
1148,200,15.0,0.3,4,0.0,0.5269607843137255
1149,200,15.0,0.3,4,0.1,0.5245098039215687
1150,200,15.0,0.3,4,0.2,0.5208333333333334
1151,200,15.0,0.3,4,0.3,0.5208333333333334
1152,200,20.0,0.01,1,0.0,0.5281862745098039
1153,200,20.0,0.01,1,0.1,0.5257352941176471
1154,200,20.0,0.01,1,0.2,0.5281862745098039
1155,200,20.0,0.01,1,0.3,0.5306372549019608
1156,200,20.0,0.01,2,0.0,0.553921568627451
1157,200,20.0,0.01,2,0.1,0.5625
1158,200,20.0,0.01,2,0.2,0.5563725490196079
1159,200,20.0,0.01,2,0.3,0.553921568627451
1160,200,20.0,0.01,3,0.0,0.5147058823529411
1161,200,20.0,0.01,3,0.1,0.5281862745098039
1162,200,20.0,0.01,3,0.2,0.5220588235294118
1163,200,20.0,0.01,3,0.3,0.5294117647058824
1164,200,20.0,0.01,4,0.0,0.5208333333333334
1165,200,20.0,0.01,4,0.1,0.5306372549019608
1166,200,20.0,0.01,4,0.2,0.5220588235294118
1167,200,20.0,0.01,4,0.3,0.5134803921568627
1168,200,20.0,0.1,1,0.0,0.5343137254901961
1169,200,20.0,0.1,1,0.1,0.5159313725490197
1170,200,20.0,0.1,1,0.2,0.5428921568627451
1171,200,20.0,0.1,1,0.3,0.5428921568627451
1172,200,20.0,0.1,2,0.0,0.5318627450980392
1173,200,20.0,0.1,2,0.1,0.5183823529411765
1174,200,20.0,0.1,2,0.2,0.5232843137254902
1175,200,20.0,0.1,2,0.3,0.5232843137254902
1176,200,20.0,0.1,3,0.0,0.5306372549019608
1177,200,20.0,0.1,3,0.1,0.5196078431372549
1178,200,20.0,0.1,3,0.2,0.5392156862745098
1179,200,20.0,0.1,3,0.3,0.5318627450980392
1180,200,20.0,0.1,4,0.0,0.5220588235294118
1181,200,20.0,0.1,4,0.1,0.5183823529411765
1182,200,20.0,0.1,4,0.2,0.5159313725490197
1183,200,20.0,0.1,4,0.3,0.5208333333333334
1184,200,20.0,0.2,1,0.0,0.5392156862745098
1185,200,20.0,0.2,1,0.1,0.5208333333333334
1186,200,20.0,0.2,1,0.2,0.5220588235294118
1187,200,20.0,0.2,1,0.3,0.5404411764705882
1188,200,20.0,0.2,2,0.0,0.5159313725490197
1189,200,20.0,0.2,2,0.1,0.5367647058823529
1190,200,20.0,0.2,2,0.2,0.5269607843137255
1191,200,20.0,0.2,2,0.3,0.5269607843137255
1192,200,20.0,0.2,3,0.0,0.5343137254901961
1193,200,20.0,0.2,3,0.1,0.5416666666666666
1194,200,20.0,0.2,3,0.2,0.5183823529411765
1195,200,20.0,0.2,3,0.3,0.5294117647058824
1196,200,20.0,0.2,4,0.0,0.5245098039215687
1197,200,20.0,0.2,4,0.1,0.5061274509803921
1198,200,20.0,0.2,4,0.2,0.5220588235294118
1199,200,20.0,0.2,4,0.3,0.5220588235294118
1200,200,20.0,0.3,1,0.0,0.5269607843137255
1201,200,20.0,0.3,1,0.1,0.5355392156862745
1202,200,20.0,0.3,1,0.2,0.5269607843137255
1203,200,20.0,0.3,1,0.3,0.5428921568627451
1204,200,20.0,0.3,2,0.0,0.5232843137254902
1205,200,20.0,0.3,2,0.1,0.5232843137254902
1206,200,20.0,0.3,2,0.2,0.5245098039215687
1207,200,20.0,0.3,2,0.3,0.5269607843137255
1208,200,20.0,0.3,3,0.0,0.5122549019607843
1209,200,20.0,0.3,3,0.1,0.5208333333333334
1210,200,20.0,0.3,3,0.2,0.5159313725490197
1211,200,20.0,0.3,3,0.3,0.5147058823529411
1212,200,20.0,0.3,4,0.0,0.5122549019607843
1213,200,20.0,0.3,4,0.1,0.508578431372549
1214,200,20.0,0.3,4,0.2,0.5159313725490197
1215,200,20.0,0.3,4,0.3,0.5343137254901961
1216,200,,0.01,1,0.0,0.49264705882352944
1217,200,,0.01,1,0.1,0.4950980392156863
1218,200,,0.01,1,0.2,0.49142156862745096
1219,200,,0.01,1,0.3,0.5
1220,200,,0.01,2,0.0,0.5036764705882353
1221,200,,0.01,2,0.1,0.5122549019607843
1222,200,,0.01,2,0.2,0.5049019607843137
1223,200,,0.01,2,0.3,0.5110294117647058
1224,200,,0.01,3,0.0,0.5012254901960784
1225,200,,0.01,3,0.1,0.5049019607843137
1226,200,,0.01,3,0.2,0.5012254901960784
1227,200,,0.01,3,0.3,0.508578431372549
1228,200,,0.01,4,0.0,0.49754901960784315
1229,200,,0.01,4,0.1,0.5012254901960784
1230,200,,0.01,4,0.2,0.5024509803921569
1231,200,,0.01,4,0.3,0.5036764705882353
1232,200,,0.1,1,0.0,0.5122549019607843
1233,200,,0.1,1,0.1,0.5098039215686274
1234,200,,0.1,1,0.2,0.5147058823529411
1235,200,,0.1,1,0.3,0.5098039215686274
1236,200,,0.1,2,0.0,0.5306372549019608
1237,200,,0.1,2,0.1,0.5318627450980392
1238,200,,0.1,2,0.2,0.5183823529411765
1239,200,,0.1,2,0.3,0.5208333333333334
1240,200,,0.1,3,0.0,0.5196078431372549
1241,200,,0.1,3,0.1,0.5134803921568627
1242,200,,0.1,3,0.2,0.5110294117647058
1243,200,,0.1,3,0.3,0.5306372549019608
1244,200,,0.1,4,0.0,0.5110294117647058
1245,200,,0.1,4,0.1,0.5134803921568627
1246,200,,0.1,4,0.2,0.5122549019607843
1247,200,,0.1,4,0.3,0.5134803921568627
1248,200,,0.2,1,0.0,0.5073529411764706
1249,200,,0.2,1,0.1,0.5024509803921569
1250,200,,0.2,1,0.2,0.5024509803921569
1251,200,,0.2,1,0.3,0.5
1252,200,,0.2,2,0.0,0.5343137254901961
1253,200,,0.2,2,0.1,0.5404411764705882
1254,200,,0.2,2,0.2,0.5
1255,200,,0.2,2,0.3,0.5147058823529411
1256,200,,0.2,3,0.0,0.5012254901960784
1257,200,,0.2,3,0.1,0.5171568627450981
1258,200,,0.2,3,0.2,0.5036764705882353
1259,200,,0.2,3,0.3,0.5061274509803921
1260,200,,0.2,4,0.0,0.5024509803921569
1261,200,,0.2,4,0.1,0.5183823529411765
1262,200,,0.2,4,0.2,0.5110294117647058
1263,200,,0.2,4,0.3,0.4987745098039216
1264,200,,0.3,1,0.0,0.5171568627450981
1265,200,,0.3,1,0.1,0.5110294117647058
1266,200,,0.3,1,0.2,0.5343137254901961
1267,200,,0.3,1,0.3,0.5159313725490197
1268,200,,0.3,2,0.0,0.5098039215686274
1269,200,,0.3,2,0.1,0.5318627450980392
1270,200,,0.3,2,0.2,0.5159313725490197
1271,200,,0.3,2,0.3,0.5171568627450981
1272,200,,0.3,3,0.0,0.5318627450980392
1273,200,,0.3,3,0.1,0.5306372549019608
1274,200,,0.3,3,0.2,0.5183823529411765
1275,200,,0.3,3,0.3,0.5183823529411765
1276,200,,0.3,4,0.0,0.5061274509803921
1277,200,,0.3,4,0.1,0.5073529411764706
1278,200,,0.3,4,0.2,0.5171568627450981
1279,200,,0.3,4,0.3,0.508578431372549
1280,500,10.0,0.01,1,0.0,0.5183823529411765
1281,500,10.0,0.01,1,0.1,0.5122549019607843
1282,500,10.0,0.01,1,0.2,0.5134803921568627
1283,500,10.0,0.01,1,0.3,0.5159313725490197
1284,500,10.0,0.01,2,0.0,0.5171568627450981
1285,500,10.0,0.01,2,0.1,0.5122549019607843
1286,500,10.0,0.01,2,0.2,0.5110294117647058
1287,500,10.0,0.01,2,0.3,0.5049019607843137
1288,500,10.0,0.01,3,0.0,0.5183823529411765
1289,500,10.0,0.01,3,0.1,0.5281862745098039
1290,500,10.0,0.01,3,0.2,0.5183823529411765
1291,500,10.0,0.01,3,0.3,0.5208333333333334
1292,500,10.0,0.01,4,0.0,0.5
1293,500,10.0,0.01,4,0.1,0.49264705882352944
1294,500,10.0,0.01,4,0.2,0.5024509803921569
1295,500,10.0,0.01,4,0.3,0.49387254901960786
1296,500,10.0,0.1,1,0.0,0.5220588235294118
1297,500,10.0,0.1,1,0.1,0.5281862745098039
1298,500,10.0,0.1,1,0.2,0.5343137254901961
1299,500,10.0,0.1,1,0.3,0.5208333333333334
1300,500,10.0,0.1,2,0.0,0.508578431372549
1301,500,10.0,0.1,2,0.1,0.5171568627450981
1302,500,10.0,0.1,2,0.2,0.5330882352941176
1303,500,10.0,0.1,2,0.3,0.5196078431372549
1304,500,10.0,0.1,3,0.0,0.5318627450980392
1305,500,10.0,0.1,3,0.1,0.5294117647058824
1306,500,10.0,0.1,3,0.2,0.5147058823529411
1307,500,10.0,0.1,3,0.3,0.508578431372549
1308,500,10.0,0.1,4,0.0,0.5196078431372549
1309,500,10.0,0.1,4,0.1,0.5061274509803921
1310,500,10.0,0.1,4,0.2,0.5196078431372549
1311,500,10.0,0.1,4,0.3,0.5159313725490197
1312,500,10.0,0.2,1,0.0,0.5134803921568627
1313,500,10.0,0.2,1,0.1,0.5110294117647058
1314,500,10.0,0.2,1,0.2,0.5183823529411765
1315,500,10.0,0.2,1,0.3,0.5232843137254902
1316,500,10.0,0.2,2,0.0,0.5171568627450981
1317,500,10.0,0.2,2,0.1,0.5208333333333334
1318,500,10.0,0.2,2,0.2,0.5159313725490197
1319,500,10.0,0.2,2,0.3,0.5159313725490197
1320,500,10.0,0.2,3,0.0,0.508578431372549
1321,500,10.0,0.2,3,0.1,0.5122549019607843
1322,500,10.0,0.2,3,0.2,0.5159313725490197
1323,500,10.0,0.2,3,0.3,0.5196078431372549
1324,500,10.0,0.2,4,0.0,0.5012254901960784
1325,500,10.0,0.2,4,0.1,0.508578431372549
1326,500,10.0,0.2,4,0.2,0.508578431372549
1327,500,10.0,0.2,4,0.3,0.5183823529411765
1328,500,10.0,0.3,1,0.0,0.5134803921568627
1329,500,10.0,0.3,1,0.1,0.5110294117647058
1330,500,10.0,0.3,1,0.2,0.5134803921568627
1331,500,10.0,0.3,1,0.3,0.5245098039215687
1332,500,10.0,0.3,2,0.0,0.5232843137254902
1333,500,10.0,0.3,2,0.1,0.5294117647058824
1334,500,10.0,0.3,2,0.2,0.5220588235294118
1335,500,10.0,0.3,2,0.3,0.5098039215686274
1336,500,10.0,0.3,3,0.0,0.5318627450980392
1337,500,10.0,0.3,3,0.1,0.5220588235294118
1338,500,10.0,0.3,3,0.2,0.5318627450980392
1339,500,10.0,0.3,3,0.3,0.5134803921568627
1340,500,10.0,0.3,4,0.0,0.5147058823529411
1341,500,10.0,0.3,4,0.1,0.4987745098039216
1342,500,10.0,0.3,4,0.2,0.5122549019607843
1343,500,10.0,0.3,4,0.3,0.5183823529411765
1344,500,15.0,0.01,1,0.0,0.5220588235294118
1345,500,15.0,0.01,1,0.1,0.5134803921568627
1346,500,15.0,0.01,1,0.2,0.5257352941176471
1347,500,15.0,0.01,1,0.3,0.5269607843137255
1348,500,15.0,0.01,2,0.0,0.5343137254901961
1349,500,15.0,0.01,2,0.1,0.5330882352941176
1350,500,15.0,0.01,2,0.2,0.5281862745098039
1351,500,15.0,0.01,2,0.3,0.5147058823529411
1352,500,15.0,0.01,3,0.0,0.5245098039215687
1353,500,15.0,0.01,3,0.1,0.5306372549019608
1354,500,15.0,0.01,3,0.2,0.5257352941176471
1355,500,15.0,0.01,3,0.3,0.5220588235294118
1356,500,15.0,0.01,4,0.0,0.5147058823529411
1357,500,15.0,0.01,4,0.1,0.5012254901960784
1358,500,15.0,0.01,4,0.2,0.5159313725490197
1359,500,15.0,0.01,4,0.3,0.5012254901960784
1360,500,15.0,0.1,1,0.0,0.5306372549019608
1361,500,15.0,0.1,1,0.1,0.5318627450980392
1362,500,15.0,0.1,1,0.2,0.5245098039215687
1363,500,15.0,0.1,1,0.3,0.5232843137254902
1364,500,15.0,0.1,2,0.0,0.5232843137254902
1365,500,15.0,0.1,2,0.1,0.5318627450980392
1366,500,15.0,0.1,2,0.2,0.5245098039215687
1367,500,15.0,0.1,2,0.3,0.5269607843137255
1368,500,15.0,0.1,3,0.0,0.5196078431372549
1369,500,15.0,0.1,3,0.1,0.5134803921568627
1370,500,15.0,0.1,3,0.2,0.5196078431372549
1371,500,15.0,0.1,3,0.3,0.5245098039215687
1372,500,15.0,0.1,4,0.0,0.5171568627450981
1373,500,15.0,0.1,4,0.1,0.5183823529411765
1374,500,15.0,0.1,4,0.2,0.5098039215686274
1375,500,15.0,0.1,4,0.3,0.5024509803921569
1376,500,15.0,0.2,1,0.0,0.5343137254901961
1377,500,15.0,0.2,1,0.1,0.5183823529411765
1378,500,15.0,0.2,1,0.2,0.5196078431372549
1379,500,15.0,0.2,1,0.3,0.5526960784313726
1380,500,15.0,0.2,2,0.0,0.5245098039215687
1381,500,15.0,0.2,2,0.1,0.5343137254901961
1382,500,15.0,0.2,2,0.2,0.5367647058823529
1383,500,15.0,0.2,2,0.3,0.5245098039215687
1384,500,15.0,0.2,3,0.0,0.5147058823529411
1385,500,15.0,0.2,3,0.1,0.5208333333333334
1386,500,15.0,0.2,3,0.2,0.5208333333333334
1387,500,15.0,0.2,3,0.3,0.5281862745098039
1388,500,15.0,0.2,4,0.0,0.5183823529411765
1389,500,15.0,0.2,4,0.1,0.5134803921568627
1390,500,15.0,0.2,4,0.2,0.5208333333333334
1391,500,15.0,0.2,4,0.3,0.5122549019607843
1392,500,15.0,0.3,1,0.0,0.5269607843137255
1393,500,15.0,0.3,1,0.1,0.5159313725490197
1394,500,15.0,0.3,1,0.2,0.5208333333333334
1395,500,15.0,0.3,1,0.3,0.5257352941176471
1396,500,15.0,0.3,2,0.0,0.5269607843137255
1397,500,15.0,0.3,2,0.1,0.5171568627450981
1398,500,15.0,0.3,2,0.2,0.5330882352941176
1399,500,15.0,0.3,2,0.3,0.5220588235294118
1400,500,15.0,0.3,3,0.0,0.5330882352941176
1401,500,15.0,0.3,3,0.1,0.5330882352941176
1402,500,15.0,0.3,3,0.2,0.508578431372549
1403,500,15.0,0.3,3,0.3,0.5122549019607843
1404,500,15.0,0.3,4,0.0,0.5232843137254902
1405,500,15.0,0.3,4,0.1,0.5232843137254902
1406,500,15.0,0.3,4,0.2,0.5159313725490197
1407,500,15.0,0.3,4,0.3,0.5208333333333334
1408,500,20.0,0.01,1,0.0,0.5245098039215687
1409,500,20.0,0.01,1,0.1,0.5147058823529411
1410,500,20.0,0.01,1,0.2,0.5183823529411765
1411,500,20.0,0.01,1,0.3,0.5379901960784313
1412,500,20.0,0.01,2,0.0,0.5428921568627451
1413,500,20.0,0.01,2,0.1,0.5355392156862745
1414,500,20.0,0.01,2,0.2,0.5355392156862745
1415,500,20.0,0.01,2,0.3,0.5343137254901961
1416,500,20.0,0.01,3,0.0,0.5208333333333334
1417,500,20.0,0.01,3,0.1,0.5208333333333334
1418,500,20.0,0.01,3,0.2,0.5245098039215687
1419,500,20.0,0.01,3,0.3,0.5208333333333334
1420,500,20.0,0.01,4,0.0,0.5098039215686274
1421,500,20.0,0.01,4,0.1,0.5147058823529411
1422,500,20.0,0.01,4,0.2,0.5196078431372549
1423,500,20.0,0.01,4,0.3,0.5061274509803921
1424,500,20.0,0.1,1,0.0,0.5281862745098039
1425,500,20.0,0.1,1,0.1,0.5220588235294118
1426,500,20.0,0.1,1,0.2,0.5453431372549019
1427,500,20.0,0.1,1,0.3,0.5441176470588235
1428,500,20.0,0.1,2,0.0,0.5245098039215687
1429,500,20.0,0.1,2,0.1,0.5318627450980392
1430,500,20.0,0.1,2,0.2,0.5196078431372549
1431,500,20.0,0.1,2,0.3,0.5294117647058824
1432,500,20.0,0.1,3,0.0,0.5134803921568627
1433,500,20.0,0.1,3,0.1,0.5147058823529411
1434,500,20.0,0.1,3,0.2,0.5355392156862745
1435,500,20.0,0.1,3,0.3,0.5220588235294118
1436,500,20.0,0.1,4,0.0,0.5134803921568627
1437,500,20.0,0.1,4,0.1,0.5098039215686274
1438,500,20.0,0.1,4,0.2,0.5061274509803921
1439,500,20.0,0.1,4,0.3,0.5245098039215687
1440,500,20.0,0.2,1,0.0,0.5294117647058824
1441,500,20.0,0.2,1,0.1,0.5220588235294118
1442,500,20.0,0.2,1,0.2,0.5220588235294118
1443,500,20.0,0.2,1,0.3,0.5404411764705882
1444,500,20.0,0.2,2,0.0,0.5171568627450981
1445,500,20.0,0.2,2,0.1,0.5232843137254902
1446,500,20.0,0.2,2,0.2,0.5281862745098039
1447,500,20.0,0.2,2,0.3,0.5269607843137255
1448,500,20.0,0.2,3,0.0,0.5232843137254902
1449,500,20.0,0.2,3,0.1,0.5294117647058824
1450,500,20.0,0.2,3,0.2,0.5171568627450981
1451,500,20.0,0.2,3,0.3,0.5294117647058824
1452,500,20.0,0.2,4,0.0,0.5245098039215687
1453,500,20.0,0.2,4,0.1,0.5171568627450981
1454,500,20.0,0.2,4,0.2,0.5171568627450981
1455,500,20.0,0.2,4,0.3,0.5294117647058824
1456,500,20.0,0.3,1,0.0,0.5245098039215687
1457,500,20.0,0.3,1,0.1,0.5355392156862745
1458,500,20.0,0.3,1,0.2,0.5269607843137255
1459,500,20.0,0.3,1,0.3,0.5428921568627451
1460,500,20.0,0.3,2,0.0,0.5196078431372549
1461,500,20.0,0.3,2,0.1,0.5355392156862745
1462,500,20.0,0.3,2,0.2,0.5245098039215687
1463,500,20.0,0.3,2,0.3,0.5269607843137255
1464,500,20.0,0.3,3,0.0,0.5208333333333334
1465,500,20.0,0.3,3,0.1,0.5269607843137255
1466,500,20.0,0.3,3,0.2,0.5159313725490197
1467,500,20.0,0.3,3,0.3,0.5147058823529411
1468,500,20.0,0.3,4,0.0,0.5183823529411765
1469,500,20.0,0.3,4,0.1,0.5245098039215687
1470,500,20.0,0.3,4,0.2,0.5183823529411765
1471,500,20.0,0.3,4,0.3,0.5343137254901961
1472,500,,0.01,1,0.0,0.508578431372549
1473,500,,0.01,1,0.1,0.5012254901960784
1474,500,,0.01,1,0.2,0.49264705882352944
1475,500,,0.01,1,0.3,0.5
1476,500,,0.01,2,0.0,0.49264705882352944
1477,500,,0.01,2,0.1,0.49754901960784315
1478,500,,0.01,2,0.2,0.4963235294117647
1479,500,,0.01,2,0.3,0.4877450980392157
1480,500,,0.01,3,0.0,0.5171568627450981
1481,500,,0.01,3,0.1,0.5073529411764706
1482,500,,0.01,3,0.2,0.5147058823529411
1483,500,,0.01,3,0.3,0.5134803921568627
1484,500,,0.01,4,0.0,0.4987745098039216
1485,500,,0.01,4,0.1,0.5147058823529411
1486,500,,0.01,4,0.2,0.5122549019607843
1487,500,,0.01,4,0.3,0.4889705882352941
1488,500,,0.1,1,0.0,0.5245098039215687
1489,500,,0.1,1,0.1,0.5245098039215687
1490,500,,0.1,1,0.2,0.5147058823529411
1491,500,,0.1,1,0.3,0.5183823529411765
1492,500,,0.1,2,0.0,0.508578431372549
1493,500,,0.1,2,0.1,0.5245098039215687
1494,500,,0.1,2,0.2,0.5147058823529411
1495,500,,0.1,2,0.3,0.5183823529411765
1496,500,,0.1,3,0.0,0.5245098039215687
1497,500,,0.1,3,0.1,0.5049019607843137
1498,500,,0.1,3,0.2,0.5073529411764706
1499,500,,0.1,3,0.3,0.5220588235294118
1500,500,,0.1,4,0.0,0.5134803921568627
1501,500,,0.1,4,0.1,0.5122549019607843
1502,500,,0.1,4,0.2,0.5183823529411765
1503,500,,0.1,4,0.3,0.5196078431372549
1504,500,,0.2,1,0.0,0.5134803921568627
1505,500,,0.2,1,0.1,0.5220588235294118
1506,500,,0.2,1,0.2,0.5061274509803921
1507,500,,0.2,1,0.3,0.5098039215686274
1508,500,,0.2,2,0.0,0.5208333333333334
1509,500,,0.2,2,0.1,0.5183823529411765
1510,500,,0.2,2,0.2,0.5036764705882353
1511,500,,0.2,2,0.3,0.5171568627450981
1512,500,,0.2,3,0.0,0.5147058823529411
1513,500,,0.2,3,0.1,0.5245098039215687
1514,500,,0.2,3,0.2,0.5159313725490197
1515,500,,0.2,3,0.3,0.5049019607843137
1516,500,,0.2,4,0.0,0.5012254901960784
1517,500,,0.2,4,0.1,0.5159313725490197
1518,500,,0.2,4,0.2,0.5232843137254902
1519,500,,0.2,4,0.3,0.508578431372549
1520,500,,0.3,1,0.0,0.5281862745098039
1521,500,,0.3,1,0.1,0.5036764705882353
1522,500,,0.3,1,0.2,0.5208333333333334
1523,500,,0.3,1,0.3,0.5159313725490197
1524,500,,0.3,2,0.0,0.4987745098039216
1525,500,,0.3,2,0.1,0.5049019607843137
1526,500,,0.3,2,0.2,0.5098039215686274
1527,500,,0.3,2,0.3,0.5171568627450981
1528,500,,0.3,3,0.0,0.5257352941176471
1529,500,,0.3,3,0.1,0.5281862745098039
1530,500,,0.3,3,0.2,0.5257352941176471
1531,500,,0.3,3,0.3,0.5134803921568627
1532,500,,0.3,4,0.0,0.49754901960784315
1533,500,,0.3,4,0.1,0.5110294117647058
1534,500,,0.3,4,0.2,0.5049019607843137
1535,500,,0.3,4,0.3,0.508578431372549
